,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,Hosp_rate,Hosp_rate.lci,Hosp_rate.uci,Hosp_Prob1,Hosp_Prob.lci,Hosp_Prob.uci,Hosp_Prob
22639,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0.295,0.078,0.835,0.255468413,0.075035573,0.566125519,25.55
22640,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0.392,0.112,1.143,0.324295886,0.105955742,0.681138998,32.43
22641,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0.033,0.01,0.087,0.03246144,0.009950166,0.083322904,3.25
22642,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0.046,0.015,0.114,0.044958038,0.01488806,0.107742044,4.5
22643,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.108,0.032,0.302,0.102372404,0.031493418,0.260661935,10.24
22644,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0.149,0.045,0.417,0.138430885,0.044002518,0.34097908,13.84
22645,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0.066,0.021,0.173,0.063869136,0.020781035,0.158862385,6.39
22646,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.09,0.03,0.234,0.086068815,0.029554466,0.208638184,8.61
22647,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.215,0.064,0.601,0.19345856,0.061995,0.451736901,19.35
22648,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.292,0.089,0.828,0.253231464,0.085154426,0.563077742,25.32
22649,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.062,0.018,0.18,0.060117113,0.017838968,0.164729789,6.01
22650,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.085,0.025,0.232,0.081487716,0.024690088,0.207053877,8.15
22651,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.205,0.055,0.593,0.185352684,0.053514852,0.447333205,18.54
22652,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0.277,0.079,0.804,0.241945503,0.075960076,0.552464762,24.19
22653,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.124,0.036,0.351,0.116620159,0.035359707,0.296016246,11.66
22654,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0.171,0.05,0.455,0.157178427,0.048770575,0.365552032,15.72
22655,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.41,0.111,1.177,0.33634975,0.105061251,0.691798041,33.63
22656,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0.55,0.157,1.573,0.42305019,0.145295941,0.792578018,42.31
22657,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.017,0.006,0.044,0.016856315,0.005982036,0.043046043,1.69
22658,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.023,0.008,0.059,0.022737516,0.007968085,0.057293231,2.27
22659,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.055,0.017,0.151,0.053514852,0.016856315,0.140152301,5.35
22660,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.076,0.023,0.201,0.073183793,0.022737516,0.182087568,7.32
22661,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.033,0.011,0.086,0.03246144,0.010939721,0.082405769,3.25
22662,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.046,0.016,0.118,0.044958038,0.01587268,0.111303947,4.5
22663,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0.108,0.034,0.302,0.102372404,0.033428495,0.260661935,10.24
22664,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.15,0.047,0.393,0.139292024,0.045912602,0.324971252,13.93
22665,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.031,0.01,0.082,0.030524427,0.009950166,0.078728041,3.05
22666,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.042,0.014,0.114,0.041130219,0.013902456,0.107742044,4.11
22667,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0.103,0.03,0.288,0.097873027,0.029554466,0.250238408,9.79
22668,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0.137,0.042,0.396,0.128029774,0.041130219,0.326993304,12.8
22669,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0.062,0.019,0.164,0.060117113,0.018820638,0.151257978,6.01
22670,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.084,0.028,0.229,0.080568744,0.027611633,0.204671466,8.06
22671,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0.204,0.06,0.589,0.184537629,0.058235466,0.445118111,18.45
22672,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0.273,0.084,0.794,0.238907212,0.080568744,0.547966958,23.89
22673,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.023,0.008,0.062,0.022737516,0.007968085,0.060117113,2.27
22674,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.032,0.011,0.084,0.031493418,0.010939721,0.080568744,3.15
22675,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.077,0.024,0.212,0.074110146,0.02371429,0.191035302,7.41
22676,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0.106,0.032,0.281,0.100575352,0.031493418,0.244971665,10.06
22677,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.047,0.016,0.123,0.045912602,0.01587268,0.115736337,4.59
22678,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.063,0.022,0.166,0.061056526,0.021759765,0.152953766,6.11
22679,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0.153,0.049,0.42,0.141870278,0.04781887,0.34295318,14.19
22680,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0.209,0.064,0.555,0.188604764,0.061995,0.425927739,18.86
22681,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.044,0.014,0.114,0.043046043,0.013902456,0.107742044,4.3
22682,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.06,0.02,0.161,0.058235466,0.019801327,0.148707929,5.82
22683,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.144,0.043,0.399,0.134112252,0.04208861,0.329009299,13.41
22684,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.193,0.058,0.551,0.175518026,0.056350053,0.423626851,17.55
22685,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0.087,0.028,0.223,0.083322904,0.027611633,0.199885151,8.33
22686,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0.12,0.04,0.316,0.113079563,0.039210561,0.27094055,11.31
22687,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0.286,0.084,0.812,0.248737384,0.080568744,0.556030761,24.87
22688,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0.386,0.117,1.101,0.320229474,0.110414807,0.667461621,32.02
22689,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.026,0.008,0.07,0.02566491,0.007968085,0.06760618,2.57
22690,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.035,0.011,0.092,0.034394584,0.010939721,0.08789485,3.44
22691,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.086,0.024,0.233,0.082405769,0.02371429,0.207846426,8.24
22692,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0.116,0.035,0.326,0.109524777,0.034394584,0.278194813,10.95
22693,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.051,0.016,0.138,0.049721329,0.01587268,0.128901308,4.97
22694,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.071,0.023,0.184,0.068538108,0.022737516,0.168064196,6.85
22695,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0.17,0.049,0.472,0.156335183,0.04781887,0.376246487,15.63
22696,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.23,0.069,0.646,0.205466397,0.06667332,0.475861858,20.55
22697,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.048,0.014,0.137,0.046866213,0.013902456,0.128029774,4.69
22698,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.066,0.019,0.181,0.063869136,0.018820638,0.165564641,6.39
22699,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.159,0.044,0.457,0.147003641,0.043046043,0.36681966,14.7
22700,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.215,0.062,0.642,0.19345856,0.060117113,0.473761107,19.35
22701,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0.096,0.028,0.268,0.091535984,0.027611633,0.235092219,9.15
22702,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0.131,0.038,0.354,0.122782226,0.037287059,0.298125033,12.28
22703,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.317,0.086,0.929,0.271669245,0.082405769,0.605051539,27.17
22704,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0.429,0.126,1.255,0.348840071,0.118385153,0.714924152,34.88
22705,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.036,0.011,0.099,0.035359707,0.010939721,0.094257292,3.54
22706,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.05,0.016,0.127,0.048770575,0.01587268,0.119266327,4.88
22707,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0.119,0.035,0.327,0.112192199,0.034394584,0.278916257,11.22
22708,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.163,0.048,0.449,0.150408812,0.046866213,0.361733901,15.04
22709,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0.073,0.023,0.193,0.07039917,0.022737516,0.175518026,7.04
22710,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.099,0.032,0.253,0.094257292,0.031493418,0.223532118,9.43
22711,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0.238,0.07,0.649,0.211797309,0.06760618,0.477431916,21.18
22712,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0.321,0.096,0.894,0.274576749,0.091535984,0.590983589,27.46
22713,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0.068,0.019,0.194,0.065739526,0.018820638,0.176342096,6.57
22714,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0.093,0.028,0.255,0.0888065,0.027611633,0.225083502,8.88
22715,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0.223,0.063,0.651,0.199885151,0.061056526,0.478476008,19.99
22716,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0.302,0.089,0.889,0.260661935,0.085154426,0.588933386,26.07
22717,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0.135,0.039,0.384,0.126284088,0.038249291,0.318868573,12.63
22718,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0.183,0.055,0.503,0.167231844,0.053514852,0.395286206,16.72
22719,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0.444,0.122,1.3,0.358534579,0.114851631,0.727468207,35.85
22720,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0.603,0.176,1.75,0.452832332,0.161382017,0.826226057,45.28
22721,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.018,0.006,0.047,0.017838968,0.005982036,0.045912602,1.78
22722,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.024,0.008,0.063,0.02371429,0.007968085,0.061056526,2.37
22723,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0.059,0.018,0.163,0.057293231,0.017838968,0.150408812,5.73
22724,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0.081,0.026,0.216,0.077806309,0.02566491,0.194264698,7.78
22725,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0.036,0.012,0.092,0.035359707,0.011928287,0.08789485,3.54
22726,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.048,0.017,0.123,0.046866213,0.016856315,0.115736337,4.69
22727,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.117,0.037,0.329,0.110414807,0.036323865,0.280356983,11.04
22728,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0.16,0.051,0.421,0.147856211,0.049721329,0.343609899,14.79
22729,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0.033,0.01,0.089,0.03246144,0.009950166,0.085154426,3.25
22730,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.045,0.015,0.119,0.044002518,0.01488806,0.112192199,4.4
22731,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.108,0.032,0.314,0.102372404,0.031493418,0.269480972,10.24
22732,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0.146,0.045,0.419,0.135842297,0.044002518,0.342295805,13.58
22733,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0.065,0.021,0.175,0.062932537,0.020781035,0.160542979,6.29
22734,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0.09,0.03,0.235,0.086068815,0.029554466,0.20942915,8.61
22735,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.217,0.063,0.628,0.195070031,0.061056526,0.466341949,19.51
22736,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0.29,0.089,0.842,0.251736432,0.085154426,0.569152035,25.17
22737,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0.025,0.009,0.065,0.024690088,0.008959621,0.062932537,2.47
22738,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.034,0.012,0.089,0.033428495,0.011928287,0.085154426,3.34
22739,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.082,0.026,0.227,0.078728041,0.02566491,0.203079218,7.87
22740,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.112,0.034,0.304,0.105955742,0.033428495,0.262139134,10.6
22741,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0.05,0.017,0.13,0.048770575,0.016856315,0.121904569,4.88
22742,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.067,0.024,0.176,0.064804799,0.02371429,0.161382017,6.48
22743,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.162,0.052,0.448,0.149558795,0.050671133,0.361095316,14.96
22744,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0.225,0.071,0.601,0.201483781,0.068538108,0.451736901,20.15
22745,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.046,0.015,0.124,0.044958038,0.01488806,0.116620159,4.5
22746,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0.064,0.02,0.17,0.061995,0.019801327,0.156335183,6.2
22747,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.153,0.045,0.436,0.141870278,0.044002518,0.353382274,14.19
22748,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0.208,0.062,0.582,0.187792963,0.060117113,0.441220311,18.78
22749,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0.093,0.029,0.244,0.0888065,0.028583536,0.216512366,8.88
22750,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0.127,0.041,0.332,0.119266327,0.04017087,0.282512677,11.93
22751,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0.306,0.09,0.87,0.263613381,0.086068815,0.581048451,26.36
22752,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0.412,0.122,1.163,0.337675724,0.114851631,0.687452868,33.77
22753,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.028,0.009,0.075,0.027611633,0.008959621,0.072256514,2.76
22754,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0.038,0.012,0.095,0.037287059,0.011928287,0.090627066,3.73
22755,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0.09,0.027,0.254,0.086068815,0.026638758,0.224308198,8.61
22756,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0.124,0.036,0.346,0.116620159,0.035359707,0.292487513,11.66
22757,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0.055,0.017,0.147,0.053514852,0.016856315,0.136706023,5.35
22758,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0.075,0.024,0.191,0.072256514,0.02371429,0.173867412,7.23
22759,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0.18,0.054,0.497,0.164729789,0.052567893,0.391647016,16.47
22760,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.244,0.074,0.691,0.216512366,0.071328306,0.498925256,21.65
22761,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0.052,0.015,0.144,0.050671133,0.01488806,0.134112252,5.07
22762,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0.071,0.02,0.192,0.068538108,0.019801327,0.174693132,6.85
22763,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0.17,0.045,0.493,0.156335183,0.044002518,0.389208731,15.63
22764,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0.23,0.064,0.676,0.205466397,0.061995,0.491352481,20.55
22765,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.103,0.03,0.282,0.097873027,0.029554466,0.245726315,9.79
22766,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0.141,0.041,0.367,0.131510688,0.04017087,0.307190355,13.15
22767,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0.343,0.09,0.975,0.290361788,0.086068815,0.622807646,29.04
22768,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0.455,0.131,1.348,0.365552032,0.122782226,0.74024074,36.56
22769,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0.039,0.012,0.103,0.038249291,0.011928287,0.097873027,3.82
22770,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0.053,0.017,0.133,0.051619988,0.016856315,0.124534908,5.16
22771,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0.126,0.038,0.349,0.118385153,0.037287059,0.29460687,11.84
22772,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0.174,0.052,0.485,0.159703102,0.050671133,0.384302803,15.97
22773,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0.078,0.024,0.206,0.075035573,0.02371429,0.186166924,7.5
22774,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.105,0.035,0.27,0.099675477,0.034394584,0.236620506,9.97
22775,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.252,0.076,0.696,0.222755262,0.073183793,0.501424377,22.28
22776,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.34,0.103,0.959,0.288229677,0.097873027,0.61672403,28.82
22777,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.073,0.021,0.205,0.07039917,0.020781035,0.185352684,7.04
22778,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0.1,0.029,0.263,0.095162582,0.028583536,0.231258103,9.52
22779,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0.239,0.064,0.687,0.212585118,0.061995,0.496916943,21.26
22780,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0.322,0.093,0.959,0.27530181,0.0888065,0.61672403,27.53
22781,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0.145,0.042,0.4,0.134977707,0.041130219,0.329679954,13.5
22782,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.198,0.058,0.521,0.179630147,0.056350053,0.406073675,17.96
22783,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0.475,0.129,1.376,0.378114944,0.121026034,0.747413117,37.81
22784,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.643,0.184,1.829,0.474287083,0.168064196,0.839425938,47.43
22785,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.024,0.008,0.063,0.02371429,0.007968085,0.061056526,2.37
22786,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.032,0.011,0.088,0.031493418,0.010939721,0.084239123,3.15
22787,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.079,0.024,0.218,0.075960076,0.02371429,0.195874558,7.6
22788,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0.106,0.032,0.284,0.100575352,0.031493418,0.247233355,10.06
22789,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.047,0.015,0.126,0.045912602,0.01488806,0.118385153,4.59
22790,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0.064,0.022,0.174,0.061995,0.021759765,0.159703102,6.2
22791,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0.156,0.047,0.439,0.14444081,0.045912602,0.35531922,14.44
22792,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0.211,0.066,0.564,0.190225933,0.063869136,0.431071209,19.02
22793,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.044,0.014,0.124,0.043046043,0.013902456,0.116620159,4.3
22794,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.061,0.019,0.165,0.05917676,0.018820638,0.152106296,5.92
22795,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.145,0.042,0.442,0.134977707,0.041130219,0.357250365,13.5
22796,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0.199,0.057,0.57,0.180450107,0.055405931,0.434474561,18.05
22797,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0.089,0.027,0.25,0.085154426,0.026638758,0.221199217,8.52
22798,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0.12,0.037,0.336,0.113079563,0.036323865,0.285376894,11.31
22799,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0.286,0.084,0.863,0.248737384,0.080568744,0.578105502,24.87
22800,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.398,0.117,1.169,0.328337972,0.110414807,0.689322537,32.83
22801,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.034,0.011,0.091,0.033428495,0.010939721,0.086982289,3.34
22802,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.045,0.015,0.122,0.044002518,0.01488806,0.114851631,4.4
22803,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.11,0.033,0.313,0.104165865,0.03246144,0.268750087,10.42
22804,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.149,0.047,0.402,0.138430885,0.045912602,0.331019254,13.84
22805,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0.067,0.022,0.181,0.064804799,0.021759765,0.165564641,6.48
22806,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.089,0.031,0.243,0.085154426,0.030524427,0.215728486,8.52
22807,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.218,0.066,0.611,0.195874558,0.063869136,0.45719221,19.59
22808,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0.297,0.093,0.809,0.256955988,0.0888065,0.554696853,25.7
22809,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.062,0.019,0.174,0.060117113,0.018820638,0.159703102,6.01
22810,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.085,0.026,0.233,0.081487716,0.02566491,0.207846426,8.15
22811,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0.203,0.057,0.611,0.183721759,0.055405931,0.45719221,18.37
22812,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0.281,0.082,0.812,0.244971665,0.078728041,0.556030761,24.5
22813,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0.124,0.038,0.342,0.116620159,0.037287059,0.289651795,11.66
22814,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.169,0.052,0.482,0.155491097,0.050671133,0.382452938,15.55
22815,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.403,0.115,1.208,0.331687901,0.108633856,0.701205729,33.17
22816,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.557,0.164,1.61,0.427074736,0.151257978,0.800112386,42.71
22817,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.037,0.011,0.103,0.036323865,0.010939721,0.097873027,3.63
22818,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.05,0.015,0.141,0.048770575,0.01488806,0.131510688,4.88
22819,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0.123,0.034,0.367,0.115736337,0.033428495,0.307190355,11.57
22820,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0.162,0.049,0.494,0.149558795,0.04781887,0.389819217,14.96
22821,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0.073,0.022,0.207,0.07039917,0.021759765,0.18698035,7.04
22822,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.1,0.03,0.28,0.095162582,0.029554466,0.244216259,9.52
22823,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.241,0.07,0.725,0.214158374,0.06760618,0.515675431,21.42
22824,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0.325,0.099,0.96,0.277472646,0.094257292,0.617107114,27.75
22825,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.07,0.02,0.207,0.06760618,0.019801327,0.18698035,6.76
22826,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0.095,0.028,0.264,0.090627066,0.027611633,0.23202646,9.06
22827,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0.229,0.061,0.681,0.204671466,0.05917676,0.493889371,20.47
22828,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.305,0.087,0.951,0.262876626,0.083322904,0.613645524,26.29
22829,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.138,0.039,0.407,0.128901308,0.038249291,0.33435581,12.89
22830,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0.189,0.055,0.518,0.172213493,0.053514852,0.404289221,17.22
22831,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0.456,0.126,1.355,0.366186163,0.118385153,0.742052706,36.62
22832,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0.608,0.173,1.911,0.455561342,0.158862385,0.85206762,45.56
22833,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.052,0.015,0.143,0.050671133,0.01488806,0.133245931,5.07
22834,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.071,0.022,0.195,0.068538108,0.021759765,0.177165342,6.85
22835,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.172,0.048,0.517,0.158020827,0.046866213,0.403693212,15.8
22836,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.23,0.068,0.69,0.205466397,0.065739526,0.498423931,20.55
22837,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.104,0.031,0.291,0.098774703,0.030524427,0.252484322,9.88
22838,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.139,0.043,0.391,0.129771972,0.04208861,0.323619844,12.98
22839,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0.344,0.097,1.015,0.291071072,0.092443994,0.63759757,29.11
22840,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0.454,0.136,1.359,0.364917267,0.127157368,0.743082434,36.49
22841,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.097,0.028,0.287,0.092443994,0.027611633,0.249488271,9.24
22842,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0.133,0.038,0.378,0.124534908,0.037287059,0.314769499,12.45
22843,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0.322,0.087,0.986,0.27530181,0.083322904,0.626934026,27.53
22844,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0.427,0.119,1.329,0.347536448,0.112192199,0.735258129,34.75
22845,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0.193,0.055,0.573,0.175518026,0.053514852,0.436168595,17.55
